0.000000E+00	-5.660071E-15	1.802537E-15	-1.380575E-15	
1.000000E+00	3.734399E-12	1.802537E-15	-1.380575E-15	
2.000000E+00	1.281585E-11	1.802537E-15	-1.380575E-15	
3.000000E+00	3.273147E-11	1.802537E-15	-1.380575E-15	
4.000000E+00	7.377935E-11	1.802537E-15	-1.380575E-15	
5.000000E+00	1.548205E-10	1.802539E-15	-1.380575E-15	
6.000000E+00	3.097130E-10	1.802546E-15	-1.380575E-15	
7.000000E+00	5.981691E-10	1.802576E-15	-1.380575E-15	
8.000000E+00	1.123827E-09	1.802703E-15	-1.380575E-15	
9.000000E+00	2.063936E-09	1.803217E-15	-1.380575E-15	
1.000000E+01	3.717483E-09	1.805210E-15	-1.380575E-15	
1.100000E+01	6.582253E-09	1.812669E-15	-1.380574E-15	
1.200000E+01	1.147662E-08	1.839645E-15	-1.380571E-15	
1.300000E+01	1.972951E-08	1.934061E-15	-1.380552E-15	
1.400000E+01	3.347261E-08	2.254256E-15	-1.380437E-15	
1.500000E+01	5.608305E-08	3.307537E-15	-1.379818E-15	
1.600000E+01	9.284217E-08	6.671391E-15	-1.376683E-15	
1.700000E+01	1.518956E-07	1.711013E-14	-1.361750E-15	
1.800000E+01	2.456136E-07	4.860928E-14	-1.294591E-15	
1.900000E+01	3.924465E-07	1.410969E-13	-1.008452E-15	
2.000000E+01	6.193040E-07	4.055046E-13	1.498936E-16	
2.100000E+01	9.642904E-07	1.141923E-12	4.617129E-15	
2.200000E+01	1.479115E-06	3.141189E-12	2.106911E-14	
2.300000E+01	2.229330E-06	8.434470E-12	7.905458E-14	
2.400000E+01	3.287987E-06	2.210684E-11	2.750298E-13	
2.500000E+01	4.712955E-06	5.655676E-11	9.113126E-13	
2.600000E+01	6.487068E-06	1.410721E-10	2.899178E-12	
2.700000E+01	8.378013E-06	3.410490E-10	8.884336E-12	
2.800000E+01	9.630528E-06	7.779563E-10	2.627515E-11	
2.900000E+01	8.316518E-06	1.462223E-09	7.483022E-11	
3.000000E+01	0.000000E+00	0.000000E+00	0.000000E+00	
