#t				#error_frob				#cerror_y_j_frob
5.750000e+00	2.799733e-03	2.799736e-09
5.800000e+00	2.660220e-03	2.660223e-09
5.850000e+00	2.527660e-03	2.527662e-09
5.900000e+00	2.401705e-03	2.401707e-09
5.950000e+00	2.282026e-03	2.282029e-09
6.000000e+00	2.168312e-03	2.168314e-09
6.050000e+00	2.060263e-03	2.060265e-09
6.100000e+00	1.957599e-03	1.957601e-09
6.150000e+00	1.860050e-03	1.860052e-09
6.200000e+00	1.767363e-03	1.767365e-09
6.250000e+00	1.679294e-03	1.679296e-09
6.300000e+00	1.595614e-03	1.595615e-09
6.350000e+00	1.516103e-03	1.516105e-09
6.400000e+00	1.440555e-03	1.440556e-09
6.450000e+00	1.368771e-03	1.368772e-09
6.500000e+00	1.300564e-03	1.300566e-09
6.550000e+00	1.235756e-03	1.235758e-09
6.600000e+00	1.174178e-03	1.174179e-09
6.650000e+00	1.115668e-03	1.115669e-09
6.700000e+00	1.060073e-03	1.060074e-09
6.750000e+00	1.007249e-03	1.007250e-09
6.800000e+00	9.570572e-04	9.570582e-10
6.850000e+00	9.093665e-04	9.093674e-10
6.900000e+00	8.640521e-04	8.640530e-10
6.950000e+00	8.209958e-04	8.209967e-10
7.000000e+00	7.800851e-04	7.800859e-10
7.050000e+00	7.412129e-04	7.412137e-10
7.100000e+00	7.042778e-04	7.042785e-10
7.150000e+00	6.691832e-04	6.691838e-10
7.200000e+00	6.358373e-04	6.358380e-10
7.250000e+00	6.041531e-04	6.041537e-10
7.300000e+00	5.740478e-04	5.740484e-10
7.350000e+00	5.454426e-04	5.454432e-10
7.400000e+00	5.182629e-04	5.182634e-10
7.450000e+00	4.924375e-04	4.924380e-10
7.500000e+00	4.678990e-04	4.678995e-10
7.550000e+00	4.445833e-04	4.445837e-10
7.600000e+00	4.224294e-04	4.224298e-10
7.650000e+00	4.013795e-04	4.013799e-10
7.700000e+00	3.813785e-04	3.813788e-10
7.750000e+00	3.623741e-04	3.623745e-10
7.800000e+00	3.443168e-04	3.443171e-10
7.850000e+00	3.271593e-04	3.271596e-10
7.900000e+00	3.108567e-04	3.108570e-10
7.950000e+00	2.953665e-04	2.953668e-10
8.000000e+00	2.806482e-04	2.806485e-10
8.050000e+00	2.666633e-04	2.666636e-10
8.100000e+00	2.533753e-04	2.533756e-10
8.150000e+00	2.407494e-04	2.407497e-10
8.200000e+00	2.287527e-04	2.287530e-10
8.250000e+00	2.173538e-04	2.173541e-10
8.300000e+00	2.065230e-04	2.065232e-10
8.350000e+00	1.962318e-04	1.962320e-10
8.400000e+00	1.864534e-04	1.864536e-10
8.450000e+00	1.771623e-04	1.771625e-10
8.500000e+00	1.683342e-04	1.683344e-10
8.550000e+00	1.599460e-04	1.599462e-10
8.600000e+00	1.519758e-04	1.519759e-10
8.650000e+00	1.444027e-04	1.444029e-10
8.700000e+00	1.372071e-04	1.372072e-10
8.750000e+00	1.303699e-04	1.303701e-10
8.800000e+00	1.238735e-04	1.238736e-10
8.850000e+00	1.177008e-04	1.177009e-10
8.900000e+00	1.118357e-04	1.118358e-10
8.950000e+00	1.062629e-04	1.062630e-10
9.000000e+00	1.009677e-04	1.009678e-10
9.050000e+00	9.593643e-05	9.593652e-11
9.100000e+00	9.115585e-05	9.115594e-11
9.150000e+00	8.661350e-05	8.661358e-11
9.200000e+00	8.229749e-05	8.229757e-11
9.250000e+00	7.819655e-05	7.819663e-11
9.300000e+00	7.429997e-05	7.430004e-11
9.350000e+00	7.059755e-05	7.059762e-11
9.400000e+00	6.707963e-05	6.707970e-11
9.450000e+00	6.373701e-05	6.373707e-11
9.500000e+00	6.056095e-05	6.056101e-11
9.550000e+00	5.754316e-05	5.754321e-11
9.600000e+00	5.467574e-05	5.467580e-11
9.650000e+00	5.195122e-05	5.195127e-11
9.700000e+00	4.936245e-05	4.936250e-11
9.750000e+00	4.690269e-05	4.690274e-11
9.800000e+00	4.456550e-05	4.456554e-11
9.850000e+00	4.234477e-05	4.234481e-11
9.900000e+00	4.023470e-05	4.023474e-11
9.950000e+00	3.822978e-05	3.822982e-11
1.000000e+01	3.632477e-05	3.632480e-11
1.005000e+01	3.451468e-05	3.451471e-11
1.010000e+01	3.279479e-05	3.279482e-11
1.015000e+01	3.116060e-05	3.116063e-11
1.020000e+01	2.960785e-05	2.960788e-11
1.025000e+01	2.813247e-05	2.813250e-11
1.030000e+01	2.673061e-05	2.673064e-11
1.035000e+01	2.539861e-05	2.539863e-11
1.040000e+01	2.413298e-05	2.413300e-11
1.045000e+01	2.293042e-05	2.293044e-11
1.050000e+01	2.178778e-05	2.178780e-11
1.055000e+01	2.070208e-05	2.070210e-11
1.060000e+01	1.967048e-05	1.967050e-11
1.065000e+01	1.869029e-05	1.869031e-11
1.070000e+01	1.775894e-05	1.775896e-11
1.075000e+01	1.687400e-05	1.687402e-11
1.080000e+01	1.603316e-05	1.603317e-11
1.085000e+01	1.523421e-05	1.523423e-11
1.090000e+01	1.447508e-05	1.447510e-11
1.095000e+01	1.375378e-05	1.375379e-11
1.100000e+01	1.306842e-05	1.306843e-11
1.105000e+01	1.241721e-05	1.241722e-11
1.110000e+01	1.179845e-05	1.179847e-11
1.115000e+01	1.121053e-05	1.121054e-11
1.120000e+01	1.065190e-05	1.065191e-11
1.125000e+01	1.012111e-05	1.012112e-11
1.130000e+01	9.616769e-06	9.616779e-12
1.135000e+01	9.137559e-06	9.137568e-12
1.140000e+01	8.682228e-06	8.682237e-12
1.145000e+01	8.249587e-06	8.249596e-12
1.150000e+01	7.838505e-06	7.838513e-12
1.155000e+01	7.447907e-06	7.447915e-12
1.160000e+01	7.076773e-06	7.076780e-12
1.165000e+01	6.724133e-06	6.724139e-12
1.170000e+01	6.389065e-06	6.389071e-12
1.175000e+01	6.070693e-06	6.070700e-12
1.180000e+01	5.768187e-06	5.768193e-12
1.185000e+01	5.480754e-06	5.480760e-12
1.190000e+01	5.207645e-06	5.207650e-12
1.195000e+01	4.948144e-06	4.948149e-12
1.200000e+01	4.701575e-06	4.701580e-12
1.205000e+01	4.467293e-06	4.467297e-12
1.210000e+01	4.244684e-06	4.244689e-12
1.215000e+01	4.033169e-06	4.033173e-12
1.220000e+01	3.832194e-06	3.832197e-12
1.225000e+01	3.641233e-06	3.641236e-12
1.230000e+01	3.459788e-06	3.459791e-12
1.235000e+01	3.287384e-06	3.287388e-12
1.240000e+01	3.123572e-06	3.123575e-12
1.245000e+01	2.967922e-06	2.967925e-12
1.250000e+01	2.820029e-06	2.820031e-12
1.255000e+01	2.679505e-06	2.679507e-12
1.260000e+01	2.545983e-06	2.545986e-12
1.265000e+01	2.419115e-06	2.419118e-12
1.270000e+01	2.298569e-06	2.298571e-12
1.275000e+01	2.184030e-06	2.184032e-12
1.280000e+01	2.075198e-06	2.075200e-12
1.285000e+01	1.971790e-06	1.971792e-12
1.290000e+01	1.873534e-06	1.873536e-12
1.295000e+01	1.780175e-06	1.780177e-12
1.300000e+01	1.691468e-06	1.691469e-12
1.305000e+01	1.607181e-06	1.607182e-12
1.310000e+01	1.527094e-06	1.527095e-12
1.315000e+01	1.450998e-06	1.450999e-12
1.320000e+01	1.378693e-06	1.378695e-12
1.325000e+01	1.309992e-06	1.309994e-12
1.330000e+01	1.244714e-06	1.244716e-12
1.335000e+01	1.182690e-06	1.182691e-12
1.340000e+01	1.123755e-06	1.123756e-12
1.345000e+01	1.067758e-06	1.067759e-12
1.350000e+01	1.014551e-06	1.014552e-12
1.355000e+01	9.639951e-07	9.639960e-13
1.360000e+01	9.159586e-07	9.159595e-13
1.365000e+01	8.703157e-07	8.703166e-13
1.370000e+01	8.269473e-07	8.269482e-13
1.375000e+01	7.857400e-07	7.857408e-13
1.380000e+01	7.465861e-07	7.465868e-13
1.385000e+01	7.093832e-07	7.093839e-13
1.390000e+01	6.740342e-07	6.740348e-13
1.395000e+01	6.404466e-07	6.404472e-13
1.400000e+01	6.085327e-07	6.085333e-13
1.405000e+01	5.782091e-07	5.782097e-13
1.410000e+01	5.493966e-07	5.493971e-13
1.415000e+01	5.220198e-07	5.220203e-13
1.420000e+01	4.960072e-07	4.960077e-13
1.425000e+01	4.712909e-07	4.712913e-13
1.430000e+01	4.478061e-07	4.478066e-13
1.435000e+01	4.254916e-07	4.254921e-13
1.440000e+01	4.042891e-07	4.042895e-13
1.445000e+01	3.841431e-07	3.841435e-13
1.450000e+01	3.650010e-07	3.650014e-13
1.455000e+01	3.468128e-07	3.468131e-13
1.460000e+01	3.295309e-07	3.295312e-13
1.465000e+01	3.131101e-07	3.131104e-13
1.470000e+01	2.975076e-07	2.975079e-13
1.475000e+01	2.826826e-07	2.826829e-13
1.480000e+01	2.685964e-07	2.685967e-13
1.485000e+01	2.552121e-07	2.552123e-13
1.490000e+01	2.424947e-07	2.424949e-13
1.495000e+01	2.304110e-07	2.304112e-13
1.500000e+01	2.189295e-07	2.189297e-13
