0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	
1.666667E-02	1.330393E-01	2.940470E-04	1.001667E+01	
3.333333E-02	2.654251E-01	1.241603E-03	1.003333E+01	
5.000000E-02	3.969417E-01	3.058328E-03	1.005000E+01	
6.666667E-02	5.273735E-01	5.959881E-03	1.006667E+01	
8.333333E-02	6.565047E-01	1.016192E-02	1.008333E+01	
1.000000E-01	7.998825E-01	1.175370E-04	1.010000E+01	
1.166667E-01	9.315916E-01	1.741781E-03	1.011658E+01	
1.333333E-01	1.062654E+00	4.013001E-03	1.013320E+01	
1.500000E-01	1.192855E+00	7.144698E-03	1.014986E+01	
1.666667E-01	1.321983E+00	1.135038E-02	1.016658E+01	
1.833333E-01	1.449823E+00	1.684354E-02	1.018338E+01	
2.000000E-01	1.591767E+00	8.232723E-03	1.019972E+01	
2.166667E-01	1.722159E+00	1.117387E-02	1.021622E+01	
2.333333E-01	1.851911E+00	1.475551E-02	1.023279E+01	
2.500000E-01	1.980811E+00	1.918904E-02	1.024945E+01	
2.666667E-01	2.108648E+00	2.468580E-02	1.026622E+01	
2.833333E-01	2.235209E+00	3.145718E-02	1.028315E+01	
3.000000E-01	2.375734E+00	2.426559E-02	1.029917E+01	
3.166667E-01	2.504823E+00	2.851047E-02	1.031560E+01	
3.333333E-01	2.633277E+00	3.338944E-02	1.033211E+01	
3.500000E-01	2.760888E+00	3.911177E-02	1.034877E+01	
3.666667E-01	2.887447E+00	4.588672E-02	1.036560E+01	
3.833333E-01	3.012743E+00	5.392353E-02	1.038266E+01	
4.000000E-01	3.151863E+00	4.813699E-02	1.039836E+01	
4.166667E-01	3.279661E+00	5.367255E-02	1.041471E+01	
4.333333E-01	3.406831E+00	5.983588E-02	1.043117E+01	
4.500000E-01	3.533166E+00	6.683414E-02	1.044782E+01	
4.666667E-01	3.658459E+00	7.487448E-02	1.046471E+01	
4.833333E-01	3.782503E+00	8.416407E-02	1.048189E+01	
5.000000E-01	3.920231E+00	7.976852E-02	1.049728E+01	
5.166667E-01	4.046751E+00	8.658188E-02	1.051355E+01	
5.333333E-01	4.172650E+00	9.401672E-02	1.052997E+01	
5.500000E-01	4.297722E+00	1.022781E-01	1.054661E+01	
5.666667E-01	4.421762E+00	1.115712E-01	1.056355E+01	
5.833333E-01	4.544566E+00	1.221011E-01	1.058086E+01	
6.000000E-01	4.680917E+00	1.190826E-01	1.059594E+01	
6.166667E-01	4.806172E+00	1.271610E-01	1.061213E+01	
6.333333E-01	4.930812E+00	1.358546E-01	1.062850E+01	
6.500000E-01	5.054633E+00	1.453666E-01	1.064514E+01	
