0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	
9.090909E-03	7.263493E-02	9.233800E-05	1.000909E+01	
1.818182E-02	1.451046E-01	3.499433E-04	1.001818E+01	
2.727273E-02	2.173740E-01	8.078141E-04	1.002727E+01	
3.636364E-02	2.894081E-01	1.500949E-03	1.003636E+01	
4.545455E-02	3.611720E-01	2.464345E-03	1.004545E+01	
5.454545E-02	4.326306E-01	3.733001E-03	1.005454E+01	
6.363636E-02	5.037490E-01	5.341914E-03	1.006363E+01	
7.272727E-02	5.744921E-01	7.326084E-03	1.007273E+01	
8.181818E-02	6.448249E-01	9.720509E-03	1.008182E+01	
9.090909E-02	7.147125E-01	1.256019E-02	1.009091E+01	
1.000000E-01	7.998825E-01	1.175370E-04	1.010000E+01	
1.090909E-01	8.717912E-01	9.361176E-04	1.010904E+01	
1.181818E-01	9.435362E-01	1.918313E-03	1.011809E+01	
1.272727E-01	1.015083E+00	3.098772E-03	1.012715E+01	
1.363636E-01	1.086397E+00	4.512142E-03	1.013622E+01	
1.454545E-01	1.157443E+00	6.193071E-03	1.014531E+01	
1.545455E-01	1.228187E+00	8.176208E-03	1.015441E+01	
1.636364E-01	1.298595E+00	1.049620E-02	1.016353E+01	
1.727273E-01	1.368630E+00	1.318770E-02	1.017268E+01	
1.818182E-01	1.438260E+00	1.628535E-02	1.018185E+01	
1.909091E-01	1.507449E+00	1.982380E-02	1.019105E+01	
2.000000E-01	1.591767E+00	8.232723E-03	1.019972E+01	
2.090909E-01	1.662957E+00	9.770285E-03	1.020872E+01	
2.181818E-01	1.733985E+00	1.146983E-02	1.021773E+01	
2.272727E-01	1.804816E+00	1.336565E-02	1.022676E+01	
2.363636E-01	1.875417E+00	1.549205E-02	1.023581E+01	
2.454545E-01	1.945753E+00	1.788334E-02	1.024489E+01	
2.545455E-01	2.015790E+00	2.057382E-02	1.025401E+01	
2.636364E-01	2.085493E+00	2.359778E-02	1.026316E+01	
2.727273E-01	2.154829E+00	2.698953E-02	1.027236E+01	
2.818182E-01	2.223762E+00	3.078337E-02	1.028161E+01	
2.909091E-01	2.292259E+00	3.501361E-02	1.029091E+01	
3.000000E-01	2.375734E+00	2.426559E-02	1.029917E+01	
3.090909E-01	2.446212E+00	2.651495E-02	1.030812E+01	
3.181818E-01	2.516530E+00	2.892466E-02	1.031710E+01	
3.272727E-01	2.586653E+00	3.152869E-02	1.032610E+01	
3.363636E-01	2.656548E+00	3.436100E-02	1.033513E+01	
3.454545E-01	2.726181E+00	3.745555E-02	1.034421E+01	
3.545455E-01	2.795517E+00	4.084629E-02	1.035334E+01	
3.636364E-01	2.864524E+00	4.456718E-02	1.036252E+01	
3.727273E-01	2.933166E+00	4.865219E-02	1.037177E+01	
3.818182E-01	3.001410E+00	5.313526E-02	1.038110E+01	
3.909091E-01	3.069222E+00	5.805037E-02	1.039050E+01	
4.000000E-01	3.151863E+00	4.813699E-02	1.039836E+01	
4.090909E-01	3.221636E+00	5.109102E-02	1.040726E+01	
4.181818E-01	3.291251E+00	5.420380E-02	1.041620E+01	
4.272727E-01	3.360673E+00	5.750896E-02	1.042517E+01	
4.363636E-01	3.429869E+00	6.104012E-02	1.043418E+01	
4.454545E-01	3.498805E+00	6.483089E-02	1.044326E+01	
4.545455E-01	3.567449E+00	6.891489E-02	1.045240E+01	
4.636364E-01	3.635765E+00	7.332575E-02	1.046162E+01	
4.727273E-01	3.703721E+00	7.809707E-02	1.047092E+01	
4.818182E-01	3.771283E+00	8.326249E-02	1.048032E+01	
4.909091E-01	3.838417E+00	8.885562E-02	1.048982E+01	
5.000000E-01	3.920231E+00	7.976852E-02	1.049728E+01	
5.090909E-01	3.989307E+00	8.342018E-02	1.050614E+01	
5.181818E-01	4.058226E+00	8.722901E-02	1.051504E+01	
5.272727E-01	4.126954E+00	9.122829E-02	1.052398E+01	
5.363636E-01	4.195458E+00	9.545131E-02	1.053298E+01	
5.454545E-01	4.263705E+00	9.993134E-02	1.054205E+01	
5.545455E-01	4.331662E+00	1.047017E-01	1.055120E+01	
5.636364E-01	4.399295E+00	1.097956E-01	1.056044E+01	
5.727273E-01	4.466572E+00	1.152464E-01	1.056980E+01	
5.818182E-01	4.533458E+00	1.210873E-01	1.057927E+01	
5.909091E-01	4.599921E+00	1.273517E-01	1.058887E+01	
6.000000E-01	4.680917E+00	1.190826E-01	1.059594E+01	
6.090909E-01	4.749302E+00	1.234249E-01	1.060476E+01	
6.181818E-01	4.817532E+00	1.279228E-01	1.061361E+01	
6.272727E-01	4.885573E+00	1.326093E-01	1.062252E+01	
6.363636E-01	4.953392E+00	1.375173E-01	1.063151E+01	
6.454545E-01	5.020957E+00	1.426797E-01	1.064057E+01	
6.545455E-01	5.088234E+00	1.481295E-01	1.064974E+01	
6.636364E-01	5.155191E+00	1.538996E-01	1.065901E+01	
6.727273E-01	5.221795E+00	1.600231E-01	1.066842E+01	
6.818182E-01	5.288013E+00	1.665328E-01	1.067796E+01	
6.909091E-01	5.353811E+00	1.734617E-01	1.068767E+01	
7.000000E-01	5.433998E+00	1.660024E-01	1.069434E+01	
7.090909E-01	5.501699E+00	1.710285E-01	1.070311E+01	
7.181818E-01	5.569246E+00	1.762086E-01	1.071193E+01	
7.272727E-01	5.636606E+00	1.815754E-01	1.072081E+01	
7.363636E-01	5.703748E+00	1.871614E-01	1.072978E+01	
7.454545E-01	5.770637E+00	1.929994E-01	1.073884E+01	
7.545455E-01	5.837242E+00	1.991219E-01	1.074802E+01	
7.636364E-01	5.903529E+00	2.055615E-01	1.075732E+01	
7.727273E-01	5.969467E+00	2.123509E-01	1.076678E+01	
7.818182E-01	6.035023E+00	2.195227E-01	1.077640E+01	
7.909091E-01	6.100163E+00	2.271095E-01	1.078620E+01	
8.000000E-01	6.179548E+00	2.204520E-01	1.079248E+01	
8.090909E-01	6.246572E+00	2.261550E-01	1.080121E+01	
8.181818E-01	6.313444E+00	2.320104E-01	1.080999E+01	
8.272727E-01	6.380131E+00	2.380507E-01	1.081885E+01	
8.363636E-01	6.446601E+00	2.443081E-01	1.082780E+01	
8.454545E-01	6.512822E+00	2.508148E-01	1.083685E+01	
8.545455E-01	6.578760E+00	2.576032E-01	1.084604E+01	
8.636364E-01	6.644385E+00	2.647057E-01	1.085538E+01	
8.727273E-01	6.709664E+00	2.721543E-01	1.086488E+01	
8.818182E-01	6.774564E+00	2.799816E-01	1.087457E+01	
8.909091E-01	6.839053E+00	2.882197E-01	1.088447E+01	
9.000000E-01	6.917644E+00	2.823559E-01	1.089037E+01	
9.090909E-01	6.983998E+00	2.887290E-01	1.089906E+01	
9.181818E-01	7.050201E+00	2.952531E-01	1.090780E+01	
9.272727E-01	7.116222E+00	3.019602E-01	1.091663E+01	
9.363636E-01	7.182027E+00	3.088821E-01	1.092556E+01	
9.454545E-01	7.247585E+00	3.160510E-01	1.093461E+01	
9.545455E-01	7.312865E+00	3.234987E-01	1.094381E+01	
9.636364E-01	7.377834E+00	3.312573E-01	1.095318E+01	
9.727273E-01	7.442460E+00	3.393586E-01	1.096273E+01	
9.818182E-01	7.506711E+00	3.478348E-01	1.097250E+01	
9.909091E-01	7.570555E+00	3.567177E-01	1.098249E+01	
1.000000E+00	7.648360E+00	3.516397E-01	1.098801E+01	
1.009091E+00	7.714051E+00	3.586763E-01	1.099665E+01	
1.018182E+00	7.779592E+00	3.658623E-01	1.100536E+01	
1.027273E+00	7.844952E+00	3.732295E-01	1.101416E+01	
1.036364E+00	7.910100E+00	3.808094E-01	1.102307E+01	
1.045455E+00	7.975003E+00	3.886337E-01	1.103212E+01	
1.054545E+00	8.039629E+00	3.967342E-01	1.104133E+01	
1.063636E+00	8.103949E+00	4.051423E-01	1.105073E+01	
1.072727E+00	8.167928E+00	4.138898E-01	1.106033E+01	
1.081818E+00	8.231537E+00	4.230084E-01	1.107017E+01	
1.090909E+00	8.294743E+00	4.325297E-01	1.108026E+01	
1.100000E+00	8.371770E+00	4.282296E-01	1.108540E+01	
1.109091E+00	8.436804E+00	4.359230E-01	1.109400E+01	
1.118182E+00	8.501690E+00	4.437644E-01	1.110267E+01	
1.127273E+00	8.566397E+00	4.517850E-01	1.111144E+01	
1.136364E+00	8.630893E+00	4.600163E-01	1.112034E+01	
1.145455E+00	8.695147E+00	4.684896E-01	1.112939E+01	
1.154545E+00	8.759127E+00	4.772362E-01	1.113861E+01	
1.163636E+00	8.822803E+00	4.862874E-01	1.114803E+01	
1.172727E+00	8.886144E+00	4.956747E-01	1.115768E+01	
1.181818E+00	8.949116E+00	5.054292E-01	1.116759E+01	
1.190909E+00	9.011690E+00	5.155824E-01	1.117777E+01	
1.200000E+00	9.087947E+00	5.120526E-01	1.118254E+01	
1.209091E+00	9.152331E+00	5.203962E-01	1.119110E+01	
1.218182E+00	9.216568E+00	5.288863E-01	1.119974E+01	
1.227273E+00	9.280628E+00	5.375539E-01	1.120848E+01	
1.236364E+00	9.344479E+00	5.464301E-01	1.121736E+01	
1.245455E+00	9.408091E+00	5.555458E-01	1.122640E+01	
1.254545E+00	9.471432E+00	5.649321E-01	1.123563E+01	
1.263636E+00	9.534471E+00	5.746200E-01	1.124509E+01	
1.272727E+00	9.597178E+00	5.846406E-01	1.125479E+01	
1.281818E+00	9.659521E+00	5.950248E-01	1.126476E+01	
1.290909E+00	9.721469E+00	6.058036E-01	1.127504E+01	
1.300000E+00	9.796964E+00	6.030362E-01	1.127944E+01	
1.309091E+00	9.860704E+00	6.120236E-01	1.128796E+01	
1.318182E+00	9.924299E+00	6.211560E-01	1.129656E+01	
1.327273E+00	9.987718E+00	6.304641E-01	1.130528E+01	
1.336364E+00	1.005093E+01	6.399787E-01	1.131414E+01	
1.345455E+00	1.011391E+01	6.497304E-01	1.132318E+01	
1.354545E+00	1.017661E+01	6.597501E-01	1.133242E+01	
1.363636E+00	1.023902E+01	6.700683E-01	1.134190E+01	
1.372727E+00	1.030110E+01	6.807158E-01	1.135165E+01	
1.381818E+00	1.036282E+01	6.917233E-01	1.136169E+01	
1.390909E+00	1.042415E+01	7.031216E-01	1.137206E+01	
1.400000E+00	1.049889E+01	7.011090E-01	1.137610E+01	
1.409091E+00	1.056199E+01	7.107337E-01	1.138457E+01	
1.418182E+00	1.062495E+01	7.205019E-01	1.139314E+01	
1.427273E+00	1.068774E+01	7.304441E-01	1.140183E+01	
1.436364E+00	1.075032E+01	7.405908E-01	1.141067E+01	
1.445455E+00	1.081266E+01	7.509722E-01	1.141971E+01	
1.454545E+00	1.087474E+01	7.616188E-01	1.142896E+01	
1.463636E+00	1.093653E+01	7.725610E-01	1.143847E+01	
1.472727E+00	1.099799E+01	7.838292E-01	1.144827E+01	
1.481818E+00	1.105909E+01	7.954539E-01	1.145838E+01	
1.490909E+00	1.111981E+01	8.074653E-01	1.146884E+01	
1.500000E+00	1.119380E+01	8.062000E-01	1.147252E+01	
1.509091E+00	1.125627E+01	8.164556E-01	1.148095E+01	
1.518182E+00	1.131860E+01	8.268534E-01	1.148948E+01	
1.527273E+00	1.138076E+01	8.374234E-01	1.149814E+01	
1.536364E+00	1.144271E+01	8.481957E-01	1.150697E+01	
