0.000000E+00	0.000000E+00	0.000000E+00	1.000000E+01	
1.000000E-01	7.998825E-01	1.175370E-04	1.000126E+01	
2.000000E-01	1.591767E+00	8.232723E-03	1.001227E+01	
3.000000E-01	2.375734E+00	2.426559E-02	1.003204E+01	
4.000000E-01	3.151863E+00	4.813699E-02	1.005968E+01	
5.000000E-01	3.920231E+00	7.976852E-02	1.009438E+01	
6.000000E-01	4.680917E+00	1.190826E-01	1.013541E+01	
7.000000E-01	5.433998E+00	1.660024E-01	1.018214E+01	
8.000000E-01	6.179548E+00	2.204520E-01	1.023397E+01	
9.000000E-01	6.917644E+00	2.823559E-01	1.029037E+01	
1.000000E+00	7.648360E+00	3.516397E-01	1.035086E+01	
1.100000E+00	8.371770E+00	4.282296E-01	1.041502E+01	
1.200000E+00	9.087947E+00	5.120526E-01	1.048246E+01	
1.300000E+00	9.796964E+00	6.030362E-01	1.055282E+01	
1.400000E+00	1.049889E+01	7.011090E-01	1.062581E+01	
1.500000E+00	1.119380E+01	8.062000E-01	1.070113E+01	
1.600000E+00	1.188176E+01	9.182391E-01	1.077853E+01	
1.700000E+00	1.256284E+01	1.037157E+00	1.085778E+01	
1.800000E+00	1.323712E+01	1.162884E+00	1.093868E+01	
1.900000E+00	1.390465E+01	1.295354E+00	1.102104E+01	
2.000000E+00	1.456550E+01	1.434497E+00	1.110469E+01	
2.100000E+00	1.521975E+01	1.580248E+00	1.118949E+01	
2.200000E+00	1.586746E+01	1.732541E+00	1.127529E+01	
2.300000E+00	1.650869E+01	1.891310E+00	1.136198E+01	
2.400000E+00	1.714351E+01	2.056490E+00	1.144945E+01	
2.500000E+00	1.777198E+01	2.228017E+00	1.153759E+01	
2.600000E+00	1.839417E+01	2.405829E+00	1.162633E+01	
2.700000E+00	1.901014E+01	2.589861E+00	1.171557E+01	
2.800000E+00	1.961995E+01	2.780052E+00	1.180526E+01	
2.900000E+00	2.022366E+01	2.976340E+00	1.189532E+01	
3.000000E+00	2.082134E+01	3.178665E+00	1.198570E+01	
3.100000E+00	2.141304E+01	3.386965E+00	1.207635E+01	
3.200000E+00	2.199882E+01	3.601181E+00	1.216721E+01	
3.300000E+00	2.257875E+01	3.821255E+00	1.225826E+01	
3.400000E+00	2.315287E+01	4.047126E+00	1.234944E+01	
3.500000E+00	2.372126E+01	4.278739E+00	1.244074E+01	
3.600000E+00	2.428397E+01	4.516034E+00	1.253211E+01	
3.700000E+00	2.484104E+01	4.758956E+00	1.262353E+01	
3.800000E+00	2.539255E+01	5.007447E+00	1.271497E+01	
3.900000E+00	2.593855E+01	5.261453E+00	1.280643E+01	
4.000000E+00	2.647908E+01	5.520918E+00	1.289787E+01	
4.100000E+00	2.701421E+01	5.785787E+00	1.298928E+01	
4.200000E+00	2.754399E+01	6.056007E+00	1.308064E+01	
4.300000E+00	2.806848E+01	6.331524E+00	1.317194E+01	
4.400000E+00	2.858771E+01	6.612285E+00	1.326317E+01	
4.500000E+00	2.910176E+01	6.898238E+00	1.335433E+01	
4.600000E+00	2.961067E+01	7.189330E+00	1.344539E+01	
4.700000E+00	3.011449E+01	7.485511E+00	1.353635E+01	
4.800000E+00	3.061327E+01	7.786729E+00	1.362720E+01	
